row: origin_zone/col: destination_zone,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
828,0.72468835,0.13770548,0.14149673,0.42045105,0.64030486,0.028080564,0.4960855,0.03831326,0.5774121,0.95529395,0.7656593,0.13309544,0.21570323,0.09703102,0.45637637,0.2824484,0.055414774,0.5379921,0.06422074,0.12142722,0.5819142,0.45783162,0.31119812,0.54087603,0.7468814,0.40668115,0.69551516,0.42938644,0.40407693,0.60469276,0.049856797,0.52543324,0.57318974,0.54037917,0.08037747,0.7888352,0.065636694,0.14401491,0.33513215,0.57284385,0.21972004,0.16375731,0.6085839,0.097457245,0.034399007,0.27356637,0.7717859,0.19391632,0.3350043,0.659698,0.2768231,0.42809337,0.5787579,0.7085803,0.22947815,0.26097217,0.099768996,0.06679846,0.29082137,0.35769594,0.42561182,0.51268196,0.40342665,0.3869598,0.11132223,0.28425908,0.4157154,0.17489286,0.061069805,0.16934021,0.13549228,0.16198397,0.017623682,0.8648751,0.07455228,0.36402234,0.8829463,0.93639094,0.040548366,0.4675916,0.10768102,0.7984293,0.6020152,0.5085414,0.11076251,0.59658754,0.6948598,0.49784082,0.3021986,0.9103098,0.21352506,0.73993105,0.5661656,0.66513187,0.45333454,0.09618566,0.16184245,0.20650358,0.45967886,0.06588231
829,0.7734627,0.25467676,0.4833845,0.58523935,0.18073854,0.10401751,0.61707234,0.27452248,0.46402714,0.115289345,0.35283732,0.31929508,0.09870761,0.82626027,0.97469056,0.33414236,0.70262337,0.4792641,0.1510814,0.20109695,0.11850862,0.37838107,0.061153904,0.35695815,0.13630275,0.25210652,0.8931703,0.03579043,0.6901002,0.049725547,0.061716236,0.109567575,0.027753217,0.17262551,0.5924239,0.10061922,0.27241287,0.77011544,0.39228123,0.20732126,0.12573643,0.0422212,0.12582384,0.50802815,0.9682125,0.387561,0.20926444,0.15895416,0.51771706,0.17983517,0.9773593,0.9926248,0.72023153,0.03822417,0.31575173,0.23717119,0.61996835,0.95506305,0.4355861,0.09664879,0.20092016,0.21059114,0.07730883,0.19955115,0.22369227,0.9780128,0.08697441,0.14164825,0.123557225,0.7859251,0.2682777,0.18315382,0.88612705,0.14674768,0.38783565,0.2609086,0.018746665,0.6119768,0.12603404,0.49119627,0.32544684,0.03372015,0.46820837,0.31852296,0.2793211,0.1306259,0.10166034,0.3104213,0.0031697587,0.91006434,0.8668203,0.38924947,0.5121748,0.08059796,0.8863453,0.040843286,0.27826253,0.06529518,0.6545053,0.11120121
830,0.33138046,0.21755806,0.0801294,0.015999053,0.82619935,0.84570843,0.7391176,0.68708676,0.38022685,0.7467119,0.5396653,0.3937579,0.74535877,0.44876605,0.09371317,0.05651125,0.08416272,0.3755904,0.3677438,0.6229207,0.8626636,0.29407334,0.3616079,0.48319808,0.6510773,0.88357854,0.5682347,0.55991834,0.05351453,0.43904325,0.60703397,0.1427241,0.42403653,0.17033161,0.16738449,0.17139798,0.035755876,0.21717958,0.3565795,0.66038936,0.024817681,0.86003065,0.27952737,0.20782882,0.5944062,0.34295335,0.3544303,0.15593676,0.61414695,0.4027163,0.44713193,0.21427672,0.58515567,0.38961408,0.34993857,0.3218056,0.65994185,0.20703004,0.623654,0.9068445,0.59387404,0.21669045,0.54125506,0.19527112,0.1700314,0.4005206,0.4007216,0.29547578,0.18265325,0.13533719,0.3848853,0.8741627,0.136968,0.20013174,0.52426416,0.25104812,0.58957547,0.05275598,0.06967985,0.14020172,0.23951645,0.48714307,0.2107423,0.38050675,0.59355456,0.07050276,0.105625354,0.90325993,0.6301861,0.12646101,0.07645795,0.05711203,0.06309115,0.4039586,0.44090077,0.14410527,0.10334014,0.3620912,0.22233716,0.58503604
831,0.56325746,0.66368705,0.36820665,0.8087724,0.05419341,0.16126288,0.47877902,0.79095316,0.42177743,0.4222731,0.3884163,0.13972053,0.6160308,0.4359146,0.73608744,0.16571386,0.06282087,0.049290303,0.053300966,0.6472957,0.5020584,0.64137614,0.32748783,0.10478983,0.15307584,0.0647432,0.6999308,0.057413653,0.06139346,0.019308578,0.42401385,0.19087559,0.19623552,0.90815353,0.2994504,0.4304586,0.29302913,0.86659443,0.74528205,0.097875826,0.10771415,0.59307456,0.68938917,0.21708831,0.047436707,0.06574316,0.20650849,0.25849974,0.31613353,0.11693233,0.3242438,0.1398005,0.24917687,0.3221432,0.84996396,0.13983788,0.2626349,0.27063587,0.16447239,0.115640946,0.28804308,0.48651147,0.31858936,0.66143346,0.3718057,0.2930717,0.26885104,0.15307191,0.31392685,0.027270222,0.9463543,0.35374555,0.8287483,0.4554325,0.48449916,0.4364613,0.8177362,0.02960787,0.067783415,0.823394,0.18189643,0.47860017,0.3683487,0.34983394,0.09380939,0.045375545,0.31489167,0.21009926,0.7795818,0.30981666,0.18103912,0.00965985,0.20160653,0.51856214,0.61165327,0.021688236,0.2821994,0.9857818,0.40479726,0.18053211
832,0.23779184,0.47742262,0.07423899,0.5531265,0.46056458,0.24260107,0.04462952,0.63527644,0.36892468,0.27324113,0.36700067,0.7835682,0.6850972,0.33198464,0.89075756,0.39007545,0.65987736,0.37254846,0.03805044,0.32494935,0.620362,0.60784274,0.09008016,0.14895472,0.27975163,0.44373047,0.93818516,0.26398128,0.113427825,0.21338739,0.33190104,0.09187212,0.6246124,0.3073439,0.22499794,0.47426984,0.08374666,0.23472714,0.19203427,0.18450442,0.060736533,0.10804744,0.49887094,0.6421338,0.065340936,0.914623,0.42738113,0.11430094,0.17821041,0.2150562,0.07748288,0.09394914,0.40916258,0.5873857,0.2042348,0.48429084,0.3964681,0.44170746,0.77009624,0.333217,0.114970855,0.26848418,0.3465158,0.19157931,0.33500907,0.7334863,0.55844164,0.17381069,0.19906273,0.21711828,0.7630737,0.81411177,0.10146038,0.46229112,0.008428871,0.5867136,0.041965798,0.30974302,0.10165762,0.27655202,0.11717594,0.2726524,0.40807146,0.30086252,0.29162014,0.9671088,0.1553791,0.10890234,0.4131574,0.116468176,0.25178176,0.48664787,0.49495623,0.1253513,0.070022285,0.044989023,0.5588078,0.5941861,0.34102964,0.022483118
833,0.42533037,0.111761846,0.20023932,0.25520903,0.07919116,0.5561833,0.13917223,0.6435412,0.12177449,0.55229783,0.15026824,0.085662365,0.49512213,0.42686692,0.3784509,0.9617291,0.314095,0.55485153,0.91303855,0.16037668,0.10239474,0.6787114,0.02291163,0.0900242,0.14467296,0.47718707,0.7300139,0.7568646,0.15655096,0.19441274,0.31713942,0.14149204,0.21499217,0.8729993,0.3471319,0.28969616,0.13164271,0.13497831,0.24218203,0.09060967,0.22416882,0.42411217,0.14521073,0.32079083,0.2141139,0.4570904,0.50512666,0.14549261,0.27372828,0.26418668,0.8911015,0.0935895,0.45911425,0.49723884,0.1566684,0.7325013,0.4151009,0.4870983,0.3321887,0.33055612,0.39290377,0.8268538,0.6896184,0.11084361,0.15129733,0.20970541,0.24689986,0.3487404,0.11240431,0.7131394,0.35379592,0.18882102,0.1365665,0.39174172,0.06836699,0.27132183,0.36858213,0.04562244,0.08615042,0.15605667,0.29304162,0.0666501,0.49875072,0.6001375,0.18164429,0.16522022,0.19938004,0.2105126,0.6021441,0.24664363,0.3104904,0.18471603,0.9554778,0.22411142,0.6971714,0.1250617,0.5192661,0.018739412,0.078825176,0.35056967
834,0.7975537,0.45900014,0.7101023,0.3826656,0.22847517,0.18930319,0.63228524,0.32138795,0.21097,0.09195228,0.92291397,0.08724821,0.18929458,0.9296278,0.25565147,0.22890568,0.38287786,0.13420704,0.36166897,0.10625222,0.3111929,0.47374818,0.05560575,0.12248643,0.63545036,0.5786823,0.43016434,0.14984642,0.52512264,0.20026912,0.61659646,0.54016376,0.059548788,0.56962174,0.9241948,0.26610407,0.28256834,0.38689506,0.12723874,0.85509455,0.14783603,0.26383537,0.25892666,0.214458,0.25195646,0.013183337,0.23445432,0.0452425,0.17366004,0.10803108,0.6316207,0.41185418,0.737937,0.039885484,0.011439575,0.01990521,0.4053729,0.1523987,0.62395245,0.23949769,0.7910873,0.5487087,0.13931178,0.048051305,0.048479907,0.021181565,0.25939938,0.41380498,0.55859977,0.9182333,0.101134,0.3307613,0.5183093,0.78604937,0.22297764,0.21672747,0.53491926,0.5423291,0.031542018,0.35856918,0.7583183,0.8024477,0.026015162,0.44868544,0.47773916,0.19390026,0.7912394,0.73551875,0.091675915,0.75280356,0.3403159,0.23290582,0.1869401,0.72209156,0.5421927,0.04997819,0.42251945,0.13168412,0.08539872,0.7582916
835,0.2653521,0.12064505,0.35590369,0.13315098,0.36605483,0.25727218,0.45527297,0.10681477,0.52808475,0.22534165,0.25311783,0.31813744,0.43195942,0.31997555,0.89002925,0.261824,0.08018716,0.59352183,0.7434024,0.8192674,0.13330723,0.29337415,0.43462437,0.12970231,0.49776053,0.15841383,0.030635795,0.89458853,0.9097007,0.14723818,0.7169295,0.53409547,0.23217301,0.25608876,0.11694624,0.09000699,0.14070094,0.47457707,0.9334729,0.19513282,0.6741848,0.46609285,0.059410736,0.5524705,0.5406038,0.20174506,0.3432159,0.19812518,0.11366966,0.32541052,0.14046814,0.57158256,0.12306763,0.21811777,0.072591275,0.11633189,0.27490804,0.48411807,0.051811628,0.87930363,0.24624702,0.7775943,0.3189822,0.15685116,0.04825512,0.23886044,0.663378,0.5180818,0.10281447,0.2863612,0.2580813,0.014880593,0.21385986,0.463637,0.8425591,0.3080403,0.35792,0.23503007,0.051421273,0.77478874,0.31606662,0.13044585,0.10992182,0.15155056,0.70343864,0.2582978,0.60629815,0.30483654,0.6519353,0.32084352,0.17314719,0.2609661,0.6411462,0.051357023,0.16834345,0.2876376,0.50172174,0.9491258,0.99396497,0.2435959
836,0.15183656,0.06441136,0.095905006,0.12698312,0.47080198,0.025293581,0.6581888,0.2498524,0.09094906,0.085976794,0.33141598,0.09725582,0.49458307,0.1139967,0.34346917,0.4285565,0.07523881,0.88259727,0.708986,0.323518,0.8570439,0.577584,0.5532037,0.67686516,0.18971741,0.05479456,0.30379748,0.39523906,0.03784426,0.45787576,0.70841676,0.29845637,0.75671434,0.26619926,0.10955801,0.8056322,0.74133897,0.50016576,0.2151052,0.85171354,0.24351296,0.2249557,0.89785516,0.7433836,0.6572953,0.3527525,0.57057434,0.63560915,0.8504847,0.1631502,0.5010009,0.34280837,0.029126085,0.5559633,0.2267449,0.8482849,0.14696907,0.35609758,0.16937198,0.073451966,0.27089065,0.47236064,0.07394752,0.9674487,0.4015553,0.18375063,0.35184866,0.17603801,0.3238074,0.615052,0.25721654,0.5848145,0.14224513,0.0420936,0.28471026,0.08427428,0.8779486,0.15430528,0.06772395,0.023470413,0.21655165,0.8043857,0.45725766,0.2952981,0.055322144,0.73918986,0.21299067,0.14562726,0.08406481,0.13200113,0.044076897,0.21631743,0.5726489,0.91698855,0.74070776,0.34392458,0.40046695,0.3532475,0.14008334,0.05569717
837,0.7790394,0.722908,0.19792812,0.13189091,0.49304265,0.8247938,0.8381113,0.74668986,0.30945995,0.2959175,0.78168595,0.06296791,0.8706752,0.2814207,0.8459962,0.5062037,0.111605756,0.48542494,0.35529763,0.44495547,0.27957523,0.27698022,0.21588948,0.5522002,0.9481516,0.57776356,0.24122427,0.46588138,0.22942422,0.5085814,0.12237553,0.048866536,0.6297066,0.25304735,0.5465909,0.20319466,0.23440954,0.061261777,0.5878194,0.040427007,0.54452443,0.8941225,0.096911676,0.9269129,0.4479836,0.8151888,0.22810687,0.18752883,0.14510189,0.08181045,0.31666625,0.3104933,0.17074837,0.2093617,0.76149774,0.67219716,0.56095845,0.2427804,0.61586165,0.21964425,0.054423332,0.66791475,0.27014506,0.7522844,0.8737059,0.7985576,0.1709262,0.5064572,0.078955166,0.46447414,0.19289955,0.083846375,0.029155118,0.46470714,0.11661686,0.76546496,0.27474356,0.08044186,0.11935139,0.80569005,0.041003708,0.12601538,0.025388522,0.25488102,0.60327935,0.17157306,0.76588446,0.035401646,0.44381577,0.5475598,0.1897895,0.08837722,0.12814674,0.57994527,0.19852251,0.10935759,0.14331365,0.39229766,0.55362725,0.06731335
838,0.7158026,0.29829007,0.6437053,0.81290966,0.080019645,0.4125102,0.3107286,0.62180555,0.33885884,0.30717427,0.34739217,0.52538836,0.14499348,0.42551234,0.25464797,0.48829514,0.2967549,0.5297182,0.029628709,0.102994725,0.7545533,0.716389,0.036604684,0.118829064,0.638049,0.34446257,0.24094898,0.5160716,0.3494922,0.3160682,0.016774915,0.19991472,0.58750707,0.993568,0.3308516,0.19382563,0.04988638,0.8039628,0.8536453,0.054982062,0.123775765,0.6044213,0.20086719,0.06656062,0.57979345,0.37217188,0.09536103,0.3367802,0.21359211,0.0482574,0.26108125,0.90492886,0.20621136,0.16521958,0.19166613,0.47223538,0.24964537,0.37045532,0.67342085,0.46717542,0.7613478,0.09128343,0.17871167,0.2535156,0.100818865,0.08238739,0.8449841,0.11496052,0.39884016,0.13917744,0.27875558,0.43026552,0.1663064,0.35013792,0.08041615,0.88927794,0.13578607,0.82168305,0.2401262,0.0438403,0.051353008,0.03972755,0.45940682,0.9340054,0.18904845,0.086799346,0.7413296,0.26283887,0.26926458,0.28652656,0.10128525,0.8134728,0.28095338,0.22273387,0.90636563,0.683686,0.6751202,0.22420658,0.08069544,0.9379541
839,0.55017555,0.38997653,0.6664344,0.64828736,0.26036832,0.12361907,0.09383122,0.03952831,0.08972452,0.1535008,0.3130033,0.021089869,0.12060122,0.16783553,0.23960516,0.32561556,0.15239389,0.058569476,0.2987672,0.6791928,0.29810348,0.69661856,0.1275103,0.82475734,0.09622167,0.31477016,0.8846303,0.3200736,0.2108082,0.59700006,0.37496442,0.23530383,0.21670794,0.05121203,0.054793075,0.21900198,0.031730387,0.5679254,0.64355785,0.5260739,0.9425054,0.40059504,0.6593672,0.13129507,0.10587917,0.013956392,0.2761766,0.2432209,0.15142968,0.46279225,0.21910724,0.19200814,0.11764493,0.0055117854,0.16405489,0.9102061,0.14989918,0.20848931,0.17245752,0.14092918,0.305622,0.4078932,0.09398197,0.17208898,0.7128604,0.6032817,0.382417,0.21726266,0.13071354,0.76527506,0.5211205,0.12281959,0.016177751,0.16067795,0.3845162,0.13662964,0.12583585,0.34261274,0.30899468,0.35041535,0.5115056,0.12054307,0.4701737,0.18456237,0.2171102,0.021890735,0.032300208,0.46235886,0.16801678,0.24560767,0.49715126,0.23217669,0.94718117,0.11032053,0.20206234,0.5752566,0.6625824,0.10105979,0.1181374,0.26645696
840,0.3206996,0.017027047,0.057349134,0.10897958,0.33485633,0.07166359,0.48400843,0.14022064,0.5470606,0.13980241,0.07132497,0.28921646,0.23670514,0.16105302,0.5278186,0.16584623,0.16016732,0.041270975,0.03171592,0.04597171,0.08217926,0.16803113,0.5841838,0.17185247,0.23958011,0.0302209,0.97371686,0.45047623,0.2985281,0.03415767,0.3728384,0.9009283,0.9704938,0.2841416,0.1614766,0.12034341,0.5920178,0.29195267,0.025602017,0.48574713,0.07265358,0.023375724,0.25198078,0.09496181,0.32815585,0.17648153,0.6332789,0.31921136,0.06324876,0.6005501,0.20515329,0.5731171,0.16673677,0.1968361,0.28281647,0.3868241,0.8221116,0.59535235,0.56915885,0.18483636,0.069748126,0.459853,0.14968975,0.058083612,0.264072,0.027104646,0.08991412,0.32197583,0.21352762,0.25918674,0.25430968,0.40490007,0.3328449,0.32255965,0.35112667,0.07217585,0.27926096,0.1949843,0.1881722,0.035679407,0.0769421,0.7170927,0.042994145,0.21814053,0.4687167,0.74143094,0.0543321,0.330781,0.15990785,0.7596159,0.06422141,0.3161777,0.13116401,0.14045528,0.9371172,0.4311803,0.8942128,0.22106309,0.47247422,0.5806851
841,0.1119359,0.3134896,0.08963267,0.5900799,0.97065556,0.23364085,0.18167505,0.2653784,0.6591719,0.29027107,0.7317291,0.5726276,0.41664723,0.024724934,0.8601867,0.06412677,0.0480973,0.17957877,0.18713835,0.62615347,0.5920137,0.57481164,0.2262189,0.15584339,0.6990907,0.19728065,0.75932854,0.29149643,0.4241922,0.5376059,0.23253484,0.111861385,0.38903072,0.10838406,0.47053742,0.02920952,0.2051695,0.030089669,0.09540387,0.5566598,0.34870225,0.163286,0.25271976,0.06284906,0.17186879,0.47300035,0.2314597,0.48792052,0.3189006,0.31591353,0.13255195,0.07843014,0.09474132,0.827237,0.50566757,0.15635835,0.77821636,0.07166566,0.06824755,0.35558754,0.101615556,0.09777032,0.21023554,0.40075406,0.16981186,0.15895633,0.40270013,0.16879688,0.5118068,0.81353915,0.35286087,0.31926194,0.5075273,0.3007477,0.23297249,0.092196696,0.017974988,0.39321455,0.08106008,0.7131927,0.27955082,0.19982179,0.18269436,0.018867062,0.7979856,0.044583376,0.1184231,0.08334726,0.36489558,0.03129743,0.28147292,0.6504594,0.18031529,0.24265255,0.28413716,0.92900544,0.53015894,0.8569873,0.8454192,0.50326306
842,0.052325394,0.66931427,0.71439296,0.8879769,0.032617535,0.787913,0.011507097,0.02735382,0.020769624,0.41663092,0.36525947,0.30191347,0.2003385,0.13364348,0.93963224,0.1717074,0.63728845,0.435184,0.6188813,0.04371746,0.58106685,0.10720768,0.4844208,0.7382428,0.07649726,0.21320635,0.3240873,0.3752416,0.03897774,0.15952872,0.17655587,0.72126764,0.169555,0.22676416,0.054573312,0.365807,0.2934515,0.47780016,0.445596,0.103316344,0.49488524,0.10804105,0.102525264,0.81989306,0.5594317,0.0419017,0.5649424,0.5961818,0.059153613,0.8538551,0.080356546,0.5210302,0.6688569,0.6381253,0.5042311,0.10666409,0.11893433,0.07595548,0.3135718,0.05787967,0.7788907,0.20438902,0.43587506,0.77038866,0.72416955,0.99483764,0.72413605,0.62846124,0.8190805,0.22228602,0.25427032,0.32304847,0.1494128,0.26363167,0.54953814,0.09033185,0.2549574,0.434246,0.0808317,0.077743664,0.55142117,0.63632023,0.24186128,0.019158369,0.06067152,0.5709068,0.962802,0.62951773,0.34705546,0.4403601,0.63668185,0.8381633,0.77394354,0.6154623,0.09810501,0.1419907,0.74723625,0.47257516,0.37908724,0.044095714
843,0.6961612,0.18265694,0.23077805,0.32403028,0.396367,0.16015361,0.10144381,0.46365356,0.1754517,0.6857612,0.266319,0.48548737,0.04311219,0.19883001,0.2460906,0.9155515,0.5471551,0.30424708,0.19467506,0.6727107,0.31376132,0.14170621,0.1699528,0.9843868,0.7884033,0.2098595,0.2889813,0.9281176,0.45974585,0.18712933,0.34331957,0.6254828,0.6460849,0.19476211,0.118466556,0.32280532,0.2660943,0.19070177,0.27620384,0.95440054,0.28462887,0.86284,0.51339173,0.40881166,0.5493698,0.4355943,0.19089675,0.510575,0.16722253,0.4829265,0.47439328,0.17099917,0.07020105,0.0342375,0.33217844,0.4684593,0.3485369,0.11903064,0.08304974,0.5461602,0.20678167,0.2083563,0.87763035,0.11133988,0.402061,0.5780933,0.17230731,0.7913937,0.43339065,0.0070505985,0.09145343,0.7395415,0.11432768,0.033513434,0.50779784,0.54820037,0.33816847,0.5164928,0.08643273,0.048158128,0.06521963,0.3822132,0.5288445,0.37580848,0.58743244,0.3911619,0.21012506,0.20299858,0.33419374,0.1838767,0.3637783,0.1661529,0.23487933,0.30806416,0.85300934,0.41392472,0.5701408,0.17168838,0.6850155,0.37905028
844,0.117201194,0.24878138,0.12250357,0.16568331,0.94036657,0.12239176,0.39848748,0.36353543,0.055197086,0.2646812,0.12930827,0.06777844,0.23190163,0.679908,0.7023472,0.52072966,0.84430856,0.31964618,0.14032218,0.40277973,0.046795316,0.166671,0.12489785,0.066419676,0.087272346,0.19366288,0.02565363,0.040768687,0.20796248,0.3117152,0.41607347,0.59772104,0.5730888,0.094422236,0.86812544,0.22288184,0.15063785,0.58508426,0.13130932,0.22752748,0.18980636,0.47115383,0.48564187,0.7563661,0.6653033,0.8581418,0.5050131,0.1952754,0.19385299,0.09814617,0.14512452,0.1682218,0.032454595,0.7396059,0.20256063,0.048205584,0.15013005,0.39167768,0.39745465,0.627368,0.63733625,0.23291232,0.2338308,0.1412724,0.79110605,0.319419,0.39131743,0.8318751,0.846631,0.25395274,0.3508036,0.029761598,0.49974313,0.43732056,0.17966007,0.03335465,0.7141574,0.348243,0.32642478,0.17932758,0.15745935,0.15936397,0.117228195,0.5056012,0.36204165,0.24833308,0.095154405,0.8726831,0.4007822,0.21101792,0.54853445,0.053019874,0.5669667,0.45920345,0.04707682,0.07835689,0.1374809,0.5284107,0.51099896,0.06670173
845,0.06742209,0.14667866,0.28280082,0.13284084,0.8137821,0.7064533,0.33962268,0.2252925,0.6790425,0.32066816,0.15065338,0.53794205,0.7385908,0.5756927,0.23086818,0.42125934,0.2155726,0.15167381,0.16198324,0.043761738,0.2816166,0.10665059,0.09890502,0.20357339,0.9682358,0.32294205,0.23286867,0.35405073,0.10363798,0.33031917,0.3163295,0.0599573,0.021429893,0.22392601,0.82514256,0.49980345,0.13078617,0.02525478,0.3319832,0.10397576,0.7948324,0.6384096,0.42717013,0.18261066,0.12907584,0.12001885,0.11848034,0.6456242,0.73976266,0.6005942,0.056265038,0.095213115,0.31979898,0.07466508,0.16673096,0.12602188,0.6556561,0.45453596,0.07178649,0.24308987,0.16293052,0.54706347,0.4752291,0.3516946,0.633178,0.7496339,0.17636594,0.17071897,0.26944214,0.08774587,0.40279377,0.59404033,0.09001416,0.32446185,0.7175786,0.14727606,0.9325561,0.6232681,0.32175907,0.22676466,0.7662216,0.29036117,0.18079361,0.13552253,0.13035911,0.58309126,0.4690176,0.13161965,0.07907344,0.32671544,0.50303966,0.4786485,0.5403024,0.46608555,0.30551815,0.22266354,0.6603643,0.23131299,0.5464239,0.13509627
846,0.80295277,0.9063882,0.19731276,0.24972221,0.46526378,0.40240654,0.41681144,0.06272181,0.03736537,0.02679008,0.33465305,0.9256029,0.7405748,0.32905486,0.82320786,0.26323768,0.18531963,0.08235414,0.060490828,0.14088996,0.07502837,0.026728738,0.16777101,0.3878473,0.2218636,0.24777456,0.55036545,0.18508343,0.22772107,0.12951304,0.10813542,0.30555242,0.14736167,0.7608255,0.20681098,0.13769993,0.61786795,0.62961465,0.712617,0.4706994,0.11877641,0.08479439,0.14568806,0.37039986,0.73122203,0.09376739,0.21744952,0.38008288,0.1330404,0.45787528,0.51374334,0.3809653,0.09194807,0.34160128,0.41516423,0.21878044,0.68334144,0.55962396,0.081295736,0.2622441,0.44354036,0.7585979,0.21312983,0.52374846,0.1981217,0.433409,0.10892966,0.089136,0.38661093,0.23241878,0.37138855,0.42941672,0.5077115,0.03471088,0.9312585,0.41771743,0.0875927,0.13921714,0.2873025,0.08507785,0.9137098,0.028249077,0.22133347,0.15282999,0.12739564,0.07548828,0.110346675,0.1500209,0.3006253,0.45058563,0.45430714,0.15125448,0.61085683,0.22444017,0.15018909,0.5576915,0.45264056,0.668497,0.40792108,0.26886934
847,0.74565977,0.093236916,0.114911355,0.3372509,0.40463436,0.56959915,0.39696622,0.7019949,0.7741003,0.18585502,0.11293749,0.24466823,0.96342796,0.12857908,0.9476012,0.5329102,0.34558594,0.18686785,0.9077743,0.23316245,0.5560772,0.4733776,0.8659707,0.08381307,0.48638588,0.724024,0.07180611,0.20776142,0.7928866,0.93287706,0.78999937,0.04000887,0.24669485,0.4502054,0.14512673,0.67967576,0.6366098,0.26168406,0.4335933,0.16360441,0.587806,0.7967019,0.6363511,0.33372748,0.5318032,0.53932923,0.10090765,0.5688772,0.33449125,0.18153721,0.0742471,0.28624704,0.054975614,0.73128015,0.31430385,0.40616363,0.6715081,0.130596,0.64986813,0.06484899,0.57045895,0.2165895,0.9801474,0.34327307,0.22425772,0.26598123,0.30780622,0.30120185,0.3177976,0.3081116,0.126301,0.03630353,0.068414606,0.94429445,0.16048494,0.59519786,0.030585388,0.13999106,0.6788224,0.13601065,0.2697783,0.033930913,0.119518794,0.352192,0.050527547,0.5697006,0.299427,0.49906307,0.17918119,0.1332934,0.14754428,0.31942958,0.18957238,0.2603838,0.3761945,0.87142533,0.10535285,0.65503705,0.1478262,0.38820347
848,0.83639467,0.4984874,0.48904908,0.5642993,0.70678896,0.2005155,0.3238134,0.15479945,0.59583914,0.43351054,0.20657915,0.33943787,0.13348699,0.35114524,0.61841923,0.14884464,0.65252656,0.44896236,0.92733496,0.40006793,0.6320075,0.481718,0.88802874,0.40039554,0.24619567,0.021306193,0.8893287,0.5090233,0.70072645,0.25641042,0.5911537,0.40849036,0.18281916,0.087502904,0.1166658,0.075531445,0.060414124,0.670749,0.10750023,0.34268776,0.2537426,0.20303892,0.58351904,0.18883796,0.0680176,0.5427584,0.29030383,0.88434947,0.91914666,0.34857377,0.34325135,0.05088534,0.016995767,0.3077556,0.87926716,0.46350238,0.11589195,0.33128795,0.19443314,0.07366047,0.054208193,0.09377263,0.67788196,0.08262346,0.34960723,0.06891638,0.22363596,0.11100612,0.24996525,0.9974575,0.07774238,0.05911312,0.12973902,0.14891542,0.21261962,0.34801298,0.077828474,0.40253416,0.4767077,0.6714491,0.14527743,0.19448717,0.5114915,0.05354148,0.3225123,0.34936035,0.9166397,0.3966049,0.78360933,0.5691519,0.061197367,0.53236413,0.06838362,0.36942554,0.97628534,0.4348158,0.7924377,0.049835663,0.1683239,0.32674626
849,0.015713435,0.006181325,0.25569865,0.4479513,0.17464389,0.11290722,0.6088255,0.11851099,0.54793066,0.74353,0.35778552,0.7344382,0.11881725,0.748149,0.79445237,0.37110195,0.3275217,0.46822917,0.087515794,0.9260584,0.82839704,0.48994264,0.93830806,0.34430417,0.27067515,0.06516563,0.1933502,0.60142326,0.18987443,0.15392853,0.47511885,0.17445135,0.91112673,0.16818014,0.030131837,0.10707612,0.52228266,0.57083166,0.073810756,0.06216903,0.2278734,0.089589976,0.034363784,0.24373001,0.2379876,0.34740365,0.10427431,0.46710658,0.26764828,0.056471396,0.32971445,0.6334124,0.6589391,0.88299793,0.08722221,0.21917984,0.8581108,0.4310472,0.44577745,0.15696031,0.2539168,0.38029614,0.33182973,0.057605296,0.36866808,0.07027985,0.42064583,0.053660486,0.4038172,0.37825245,0.051361233,0.29835898,0.3717439,0.42138606,0.038397197,0.7365162,0.1205029,0.52518463,0.6881522,0.0990552,0.758237,0.9472801,0.03835123,0.12098639,0.16431376,0.1845948,0.087082244,0.57115877,0.16770132,0.07254401,0.4786615,0.072958335,0.71844906,0.9928128,0.64827436,0.4548642,0.20622043,0.09093744,0.72768307,0.061928872
850,0.582892,0.48714674,0.28098246,0.21124078,0.74332213,0.27429852,0.038794827,0.14596441,0.23345459,0.6118898,0.26955053,0.21032572,0.41847456,0.15316291,0.18351434,0.6113011,0.5767481,0.34511986,0.27143526,0.11902417,0.1718972,0.59060144,0.15845345,0.90639806,0.28220236,0.035465945,0.79105204,0.36820346,0.3865942,0.16901399,0.12443236,0.24320471,0.48092785,0.2487928,0.6714672,0.34103754,0.32737526,0.1788968,0.82022274,0.18352233,0.4302525,0.12932059,0.72825295,0.17027111,0.28920278,0.060491003,0.54463214,0.32354602,0.6573183,0.09009566,0.65101236,0.87996674,0.753918,0.06479842,0.24246266,0.24196377,0.799697,0.103795,0.04522119,0.5789579,0.15364395,0.7452314,0.23504633,0.28951278,0.05598059,0.57616997,0.048973456,0.33877042,0.17629288,0.09907948,0.35325086,0.2511745,0.04071429,0.08754681,0.16813216,0.2087958,0.5291971,0.12511142,0.38378617,0.10012229,0.058079306,0.36076632,0.1377148,0.099330835,0.4328149,0.22400892,0.11627233,0.08254102,0.6929413,0.41462597,0.15421848,0.09936179,0.578028,0.28943714,0.049161393,0.44613206,0.35344285,0.4957176,0.26479432,0.16892724
